time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-10-23T07:02:10.890Z,19.232166290283,-155.43533325195,6.8800001144409,1.88999999,md,14.0,136.0,0.03614,0.280000001,hv,hv74509236,2024-10-23T07:03:49.380Z,"5 km NE of Pāhala, Hawaii",earthquake,0.77,0.949999988,0.270000011,3.0,automatic,hv,hv
2024-10-23T07:01:17.440Z,19.172166824341,-155.49716186523,31.270000457764,2.5,md,36.0,202.0,0.03709,0.150000006,hv,hv74509231,2024-10-23T07:02:53.560Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.67,0.639999986,0.400000006,5.0,automatic,hv,hv
2024-10-23T07:00:38.150Z,33.6609993,-116.7421646,11.04,1.14,ml,14.0,79.0,0.05521,0.15,ci,ci40961440,2024-10-23T07:02:44.582Z,"9 km SSW of Idyllwild, CA",earthquake,0.68,1.22,0.208,6.0,automatic,ci,ci
2024-10-23T06:47:29.650Z,38.8125,-122.79049682617,2.4100000858307,1.26,md,26.0,42.0,0.00588,0.03,nc,nc75077616,2024-10-23T06:49:04.809Z,"5 km NNW of The Geysers, CA",earthquake,0.23,0.389999986,0.17,27.0,automatic,nc,nc
2024-10-23T06:41:27.625Z,61.3134,-152.2779,6.4,1.7,ml,,,,0.4,ak,ak024dnafisa,2024-10-23T06:43:20.472Z,"67 km WNW of Beluga, Alaska",earthquake,,0.1,,,automatic,ak,ak
2024-10-23T06:37:24.065Z,61.5243,-149.903,32.9,1.4,ml,,,,0.6,ak,ak024dnaenna,2024-10-23T06:39:33.067Z,"2 km E of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-10-23T06:32:58.640Z,38.76583480835,-122.73816680908,0.88999998569489,1.3,md,17.0,85.0,0.01123,0.05,nc,nc75077606,2024-10-23T06:34:34.407Z,"2 km SE of The Geysers, CA",earthquake,0.32,0.439999998,0.1,16.0,automatic,nc,nc
2024-10-23T06:25:29.620Z,35.7683333,-117.5808333,6.62,0.8,ml,25.0,68.0,0.04921,0.14,ci,ci40961432,2024-10-23T06:31:38.323Z,"16 km W of Searles Valley, CA",earthquake,0.18,0.44,0.175,9.0,automatic,ci,ci
2024-10-23T06:23:12.557Z,40.3635,-119.5614,9.2,1.9,ml,8.0,285.02,0.233,0.3093,nn,nn00886433,2024-10-23T06:25:55.947Z,"30 km SW of Empire, Nevada",earthquake,,1.7,0.3,6.0,automatic,nn,nn
2024-10-23T06:22:07.660Z,19.372333526611,-155.20133972168,1.5099999904633,1.91999996,md,20.0,167.0,0.01345,0.319999993,hv,hv74509181,2024-10-23T06:24:48.220Z,"8 km SSE of Volcano, Hawaii",earthquake,0.91,0.479999989,0.449999988,10.0,automatic,hv,hv
2024-10-23T06:11:50.860Z,35.5971667,-117.4035,7.77,0.79,ml,24.0,76.0,0.04901,0.14,ci,ci40961424,2024-10-23T06:18:44.358Z,"19 km S of Trona, CA",earthquake,0.23,0.41,0.102,4.0,automatic,ci,ci
2024-10-23T06:05:14.093Z,-40.9535,-91.4091,10.0,5.0,mb,72.0,148.0,13.739,1.04,us,us7000nmk2,2024-10-23T06:43:15.040Z,West Chile Rise,earthquake,12.9,1.884,0.052,116.0,reviewed,us,us
2024-10-23T06:04:29.631Z,31.677,-104.105,3.7084,2.1,ml,19.0,81.0,0.0,0.3,tx,tx2024uvgy,2024-10-23T06:14:25.422Z,"48 km W of Mentone, Texas",earthquake,0.0,1.3049025535584,0.2,14.0,automatic,tx,tx
2024-10-23T06:01:15.740Z,38.797832489014,-122.75233459473,2.210000038147,1.07,md,13.0,95.0,0.006404,0.02,nc,nc75077596,2024-10-23T06:37:14.647Z,"2 km NNE of The Geysers, CA",earthquake,0.31,0.670000017,0.19,13.0,automatic,nc,nc
2024-10-23T05:31:50.320Z,18.222666666667,-67.222333333333,101.42,3.18,md,15.0,230.0,0.07986,0.25,pr,pr71463238,2024-10-23T05:57:17.900Z,"8 km SSW of La Playa, Puerto Rico",earthquake,1.65,0.97,0.12724648024464,6.0,reviewed,pr,pr
2024-10-23T05:21:41.027Z,59.6189,-152.795,78.1,1.8,ml,,,,0.33,ak,ak024dn9ptw6,2024-10-23T05:23:20.182Z,"57 km WSW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-10-23T05:06:22.860Z,19.245500564575,-155.35200500488,30.760000228882,2.04999995,md,33.0,169.0,0.04371,0.129999995,hv,hv74509081,2024-10-23T05:08:56.450Z,"14 km ENE of Pāhala, Hawaii",earthquake,0.51,0.589999974,0.5,9.0,automatic,hv,hv
2024-10-23T05:06:00.840Z,19.367834091186,-155.17134094238,3.7599999904633,2.18,ml,20.0,135.0,0.04211,0.310000002,hv,hv74509076,2024-10-23T05:08:51.280Z,"10 km SE of Volcano, Hawaii",earthquake,0.96,3.1099999,1.47,5.0,automatic,hv,hv
2024-10-23T04:56:25.687Z,60.7678,-151.9957,90.1,1.5,ml,,,,0.58,ak,ak024dn9bv60,2024-10-23T04:58:15.789Z,"39 km WNW of Nikiski, Alaska",earthquake,,1.7,,,automatic,ak,ak
2024-10-23T04:51:17.660Z,17.9358,-67.0863,6.0,3.29,md,17.0,265.0,0.0539,0.15,pr,pr2024297000,2024-10-23T05:22:02.475Z,"6 km SW of La Parguera, Puerto Rico",earthquake,0.86,0.21,0.13,12.0,reviewed,pr,pr
2024-10-23T04:46:56.140Z,19.371500015259,-155.20950317383,1.9099999666214,1.79,ml,29.0,108.0,0.006101,0.25,hv,hv74509031,2024-10-23T04:49:48.260Z,"8 km SSE of Volcano, Hawaii",earthquake,0.45,0.319999993,1.42,9.0,automatic,hv,hv
2024-10-23T04:39:17.040Z,33.6478333,-116.7603333,11.23,0.83,ml,45.0,41.0,0.07397,0.13,ci,ci40961400,2024-10-23T04:45:34.743Z,"11 km SSW of Idyllwild, CA",earthquake,0.13,0.3,0.236,23.0,automatic,ci,ci
2024-10-23T04:26:42.420Z,35.073,-118.3268333,7.36,1.86,ml,18.0,60.0,0.08309,0.12,ci,ci40961392,2024-10-23T04:33:34.070Z,"13 km ESE of Tehachapi, CA",earthquake,0.19,0.68,0.357,27.0,automatic,ci,ci
2024-10-23T04:23:21.550Z,33.645,-116.7275,15.58,0.81,ml,49.0,52.0,0.05074,0.15,ci,ci40961384,2024-10-23T04:29:24.083Z,"11 km S of Idyllwild, CA",earthquake,0.16,0.29,0.1,25.0,automatic,ci,ci
2024-10-23T04:14:09.850Z,36.364166259766,-120.85366821289,13.729999542236,0.91,md,7.0,121.0,0.02939,0.07,nc,nc75077576,2024-10-23T04:32:14.737Z,"17 km W of New Idria, CA",earthquake,1.03,0.920000017,0.19,4.0,automatic,nc,nc
2024-10-23T04:14:06.130Z,31.635,-104.49,4.8377,1.5,ml,18.0,132.0,0.0,0.8,tx,tx2024uvdh,2024-10-23T04:25:23.993Z,"60 km S of Whites City, New Mexico",earthquake,0.0,1.6806532144546,0.1,14.0,automatic,tx,tx
2024-10-23T04:09:24.760Z,19.364500045776,-155.02783203125,-0.43999999761581,1.78,ml,49.0,178.0,0.05843,0.340000004,hv,hv74508976,2024-10-23T04:12:28.490Z,"15 km SE of Fern Forest, Hawaii",earthquake,0.7,0.280000001,2.22,5.0,automatic,hv,hv
2024-10-23T04:09:03.580Z,33.6641667,-116.7798333,10.49,0.13,ml,17.0,72.0,0.06615,0.14,ci,ci40961376,2024-10-23T04:15:06.563Z,"10 km SW of Idyllwild, CA",earthquake,0.26,0.64,0.154,7.0,automatic,ci,ci
2024-10-23T03:51:57.080Z,38.806999206543,-122.81583404541,3.2000000476837,0.77,md,8.0,77.0,0.01607,0.01,nc,nc75077571,2024-10-23T04:19:28.636Z,"6 km NW of The Geysers, CA",earthquake,0.56,1.41999996,0.08,8.0,automatic,nc,nc
2024-10-23T03:44:52.560Z,38.824165344238,-122.80349731445,2.6099998950958,0.74,md,15.0,74.0,0.005195,0.02,nc,nc75077566,2024-10-23T04:09:30.563Z,"7 km NNW of The Geysers, CA",earthquake,0.3,0.639999986,0.07,16.0,automatic,nc,nc
2024-10-23T03:42:11.570Z,33.415,-116.917,6.44,2.17,ml,25.0,78.0,0.06679,0.16,ci,ci40961368,2024-10-23T03:49:31.069Z,"6 km WSW of Aguanga, CA",earthquake,0.21,0.6,0.196,20.0,automatic,ci,ci
2024-10-23T03:40:50.750Z,33.9571667,-117.0643333,16.1,1.57,ml,83.0,24.0,0.07824,0.16,ci,ci40961360,2024-10-23T03:51:46.900Z,"4 km SSW of Calimesa, CA",earthquake,0.12,0.32,0.162,28.0,automatic,ci,ci
2024-10-23T03:33:42.720Z,33.9563333,-117.1283333,15.77,0.93,ml,17.0,266.0,0.2691,0.11,ci,ci40961352,2024-10-23T03:40:03.995Z,"8 km WSW of Calimesa, CA",earthquake,0.77,1.05,0.321,26.0,automatic,ci,ci
2024-10-23T03:25:29.161Z,63.1705,-150.366,106.7,1.4,ml,,,,0.11,ak,ak024dn8jsms,2024-10-23T03:28:16.033Z,"75 km WSW of Cantwell, Alaska",earthquake,,1.1,,,automatic,ak,ak
2024-10-23T03:20:28.131Z,60.4194,-152.185,78.6,1.6,ml,,,,0.4,ak,ak024dn8ipz1,2024-10-23T03:21:45.340Z,"48 km WNW of Clam Gulch, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-10-23T03:19:45.630Z,33.6703333,-116.7113333,15.16,0.38,ml,24.0,67.0,0.03134,0.11,ci,ci40961344,2024-10-23T03:25:53.909Z,"8 km S of Idyllwild, CA",earthquake,0.24,0.37,0.178,10.0,automatic,ci,ci
2024-10-23T03:12:26.480Z,33.1976667,-115.5946667,3.77,1.23,ml,8.0,130.0,0.02674,0.11,ci,ci40961336,2024-10-23T03:19:38.876Z,"8 km WSW of Niland, CA",earthquake,0.77,0.54,0.225,25.0,automatic,ci,ci
2024-10-23T03:12:09.172Z,31.0222,140.9169,58.804,4.9,mb,42.0,115.0,2.287,0.68,us,us7000nmjm,2024-10-23T03:33:43.040Z,"Izu Islands, Japan region",earthquake,9.37,7.462,0.086,42.0,reviewed,us,us
2024-10-23T03:11:24.760Z,33.1958333,-115.677,8.13,1.0,ml,11.0,179.0,0.04737,0.21,ci,ci40961328,2024-10-23T03:17:20.865Z,"16 km WSW of Niland, CA",earthquake,1.29,0.84,0.462,10.0,automatic,ci,ci
2024-10-23T03:01:48.440Z,33.3143333,-116.2315,3.31,0.8,ml,47.0,37.0,0.08105,0.21,ci,ci40961320,2024-10-23T03:07:53.212Z,"15 km ENE of Borrego Springs, CA",earthquake,0.21,0.33,0.077,17.0,automatic,ci,ci
2024-10-23T02:53:37.690Z,38.75566482544,-122.7431640625,0.76999998092651,2.42,md,39.0,33.0,0.01549,0.07,nc,nc75077536,2024-10-23T03:12:19.153Z,"3 km SSE of The Geysers, CA",earthquake,0.16,0.300000012,0.16,45.0,automatic,nc,nc
2024-10-23T02:51:48.380Z,38.833667755127,-122.77899932861,0.52999997138977,0.78,md,8.0,166.0,0.007782,0.01,nc,nc75077531,2024-10-23T03:12:18.153Z,"5 km WNW of Cobb, CA",earthquake,0.38,0.379999995,0.17,8.0,automatic,nc,nc
2024-10-23T02:49:49.310Z,61.8778,-147.504,33.3,1.5,ml,,,,0.5,ak,ak024dn83jrn,2024-10-23T02:51:36.877Z,"11 km NE of Glacier View, Alaska",earthquake,,0.1,,,automatic,ak,ak
2024-10-23T02:46:17.230Z,62.1455,-150.3841,16.8,1.6,ml,,,,0.32,ak,ak024dn82u57,2024-10-23T02:48:35.888Z,"20 km SSW of Trapper Creek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-10-23T02:31:36.244Z,60.8036,-151.4909,68.9,1.4,ml,,,,0.54,ak,ak024dn7znvc,2024-10-23T02:33:24.682Z,"16 km NW of Nikiski, Alaska",earthquake,,1.2,,,automatic,ak,ak
2024-10-23T02:30:35.950Z,36.0473333,-117.8651667,2.1,0.81,ml,24.0,61.0,0.04449,0.12,ci,ci40961304,2024-10-23T02:36:09.541Z,"8 km E of Coso Junction, CA",earthquake,0.15,0.18,0.167,10.0,automatic,ci,ci
2024-10-23T02:18:54.830Z,38.784999847412,-122.76616668701,2.6600000858307,1.38,md,26.0,78.0,0.01426,0.04,nc,nc75077516,2024-10-23T02:37:16.901Z,"1 km NNW of The Geysers, CA",earthquake,0.26,0.460000008,0.13,25.0,automatic,nc,nc
2024-10-23T02:13:55.340Z,61.9522,-151.7415,106.4,1.9,ml,,,,0.26,ak,ak024dn7vuge,2024-10-23T02:15:59.041Z,"18 km WSW of Skwentna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-10-23T02:13:42.270Z,19.270000457764,-155.33966064453,31.069999694824,2.11999989,md,44.0,142.0,0.04007,0.119999997,hv,hv74508781,2024-10-23T02:15:30.160Z,"16 km ENE of Pāhala, Hawaii",earthquake,0.48,0.400000006,0.230000004,15.0,automatic,hv,hv
2024-10-23T02:08:14.360Z,19.3695,-155.23916666667,0.26,1.84,ml,33.0,88.0,0.004269,0.12,hv,hv74508771,2024-10-23T02:50:22.350Z,"8 km S of Volcano, Hawaii",earthquake,0.13,0.14,0.10372950090819,5.0,reviewed,hv,hv
2024-10-23T01:57:55.750Z,41.816,-119.6655,-0.91,2.22,ml,11.0,220.0,0.3944,0.42,uw,uw62056176,2024-10-23T05:06:25.220Z,"40 km E of Fort Bidwell, California",earthquake,1.41,3.31,0.15699624710373,4.0,reviewed,uw,uw
2024-10-23T01:51:53.970Z,33.579,-116.6158333,11.88,0.47,ml,21.0,44.0,0.01739,0.11,ci,ci40961288,2024-10-23T01:57:56.311Z,"6 km ENE of Anza, CA",earthquake,0.18,0.33,0.06,8.0,automatic,ci,ci
2024-10-23T01:45:51.720Z,19.369166666667,-155.241,0.24,2.6,ml,21.0,89.0,0.004394,0.1,hv,hv74508726,2024-10-23T02:09:52.590Z,"8 km S of Volcano, Hawaii",earthquake,0.19,0.13,0.10850612178973,1.0,reviewed,hv,hv
2024-10-23T01:45:29.868Z,62.8392,-149.6345,83.8,1.2,ml,,,,0.43,ak,ak024dn7h7sq,2024-10-23T01:47:13.950Z,"49 km NNE of Chase, Alaska",earthquake,,1.0,,,automatic,ak,ak
2024-10-23T01:44:30.020Z,19.370166778564,-155.24133300781,0.050000000745058,2.17000008,md,21.0,87.0,0.003452,0.150000006,hv,hv74508721,2024-10-23T01:46:04.670Z,"8 km S of Volcano, Hawaii",earthquake,0.21,0.200000003,0.419999987,21.0,automatic,hv,hv
2024-10-23T01:29:15.130Z,33.8255,-117.8375,2.94,1.31,ml,27.0,100.0,0.03256,0.24,ci,ci40961280,2024-10-23T01:41:11.830Z,"3 km N of Orange, CA",earthquake,0.39,0.23,0.309,31.0,automatic,ci,ci
2024-10-23T01:12:22.770Z,36.618831634521,-121.27899932861,3.329999923706,1.82,md,18.0,122.0,0.02978,0.11,nc,nc75077506,2024-10-23T01:27:14.422Z,"16 km NW of Pinnacles, CA",earthquake,0.35,0.970000029,0.19,16.0,automatic,nc,nc
2024-10-23T01:01:38.961Z,58.1707,-155.3972,1.1,0.5,ml,,,,0.23,ak,ak024dn77szs,2024-10-23T01:11:08.407Z,"87 km NW of Karluk, Alaska",earthquake,,2.6,,,automatic,ak,ak
2024-10-23T00:52:50.011Z,31.649,-104.462,3.3061,2.0,ml,18.0,93.0,0.0,0.6,tx,tx2024uuwq,2024-10-23T01:01:15.537Z,"58 km S of Whites City, New Mexico",earthquake,0.0,1.5697723627091,0.2,14.0,automatic,tx,tx
2024-10-23T00:50:30.230Z,18.955333333333,-155.26583333333,12.3,1.5,md,28.0,273.0,0.2722,0.16,hv,hv74508666,2024-10-23T02:23:17.660Z,"35 km ESE of Naalehu, Hawaii",earthquake,0.7,0.44,0.1685362174623,9.0,reviewed,hv,hv
2024-10-23T00:33:09.670Z,19.056666666667,-155.37266666667,33.77,1.94,md,19.0,255.0,0.1296,0.12,hv,hv74508636,2024-10-23T02:02:24.200Z,"19 km SE of Pāhala, Hawaii",earthquake,0.95,1.01,0.12002489979578,5.0,reviewed,hv,hv
2024-10-23T00:23:58.170Z,63.0536,-150.8595,126.7,2.2,ml,,,,0.49,ak,ak024dn6r4mh,2024-10-23T00:26:17.115Z,"62 km N of Petersville, Alaska",earthquake,,1.0,,,automatic,ak,ak
2024-10-23T00:21:45.510Z,37.6361,-20.2312,10.0,4.3,mb,15.0,112.0,4.2,0.99,us,us7000nmj1,2024-10-23T02:24:22.040Z,Azores Islands region,earthquake,12.32,1.94,0.137,15.0,reviewed,us,us
2024-10-23T00:13:03.221Z,-21.7055,-68.6304,139.116,4.4,mb,26.0,48.0,0.576,0.55,us,us7000nmiy,2024-10-23T00:25:24.040Z,"66 km SW of Ollagüe, Chile",earthquake,7.01,8.311,0.161,11.0,reviewed,us,us
2024-10-23T00:10:02.743Z,60.3719,-148.3453,0.0,1.6,ml,,,,0.81,ak,ak024dn6o81e,2024-10-23T00:11:41.996Z,"38 km NNW of Chenega, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-10-23T00:09:54.610Z,33.7325,-115.9846667,2.0,1.63,ml,58.0,60.0,0.07727,0.17,ci,ci40961240,2024-10-23T00:18:56.698Z,"18 km NE of Thermal, CA",earthquake,0.14,0.27,0.145,27.0,automatic,ci,ci
2024-10-23T00:09:41.680Z,33.7291667,-115.9813333,2.64,1.03,ml,26.0,101.0,0.07417,0.16,ci,ci40961232,2024-10-23T00:16:16.685Z,"18 km NE of Thermal, CA",earthquake,0.26,0.56,0.125,27.0,automatic,ci,ci
2024-10-23T00:07:30.240Z,34.0353333,-118.1913333,11.64,1.56,ml,14.0,212.0,0.06099,0.18,ci,ci40961224,2024-10-23T00:15:39.680Z,"2 km WNW of East Los Angeles, CA",earthquake,0.65,0.8,0.335,34.0,automatic,ci,ci
2024-10-23T00:05:49.540Z,19.358999252319,-155.12350463867,0.6700000166893,1.9,ml,21.0,189.0,0.02579,0.340000004,hv,hv74508581,2024-10-23T00:08:42.000Z,"11 km S of Fern Forest, Hawaii",earthquake,0.73,1.04999995,0.3,3.0,automatic,hv,hv
2024-10-22T23:59:25.981Z,34.9628,-103.9735,9.324,2.6,mb_lg,27.0,66.0,1.402,1.2,us,us7000nmit,2024-10-23T04:13:18.438Z,"29 km ESE of Newkirk, New Mexico",earthquake,3.41,7.243,0.068,57.0,reviewed,us,us
2024-10-22T23:45:15.290Z,33.9813333,-117.2076667,11.66,0.75,ml,21.0,82.0,0.0958,0.17,ci,ci40961208,2024-10-22T23:51:46.482Z,"6 km NNE of Moreno Valley, CA",earthquake,0.29,0.86,0.225,15.0,automatic,ci,ci
2024-10-22T23:35:26.240Z,35.7686667,-117.5883333,8.44,0.79,ml,21.0,66.0,0.04756,0.13,ci,ci40961200,2024-10-22T23:42:31.987Z,"17 km W of Searles Valley, CA",earthquake,0.21,0.48,0.189,10.0,automatic,ci,ci
2024-10-22T23:29:02.050Z,35.0325,-117.6695,-0.67,1.41,ml,44.0,39.0,0.1003,0.26,ci,ci40961192,2024-10-22T23:39:12.787Z,"4 km NNW of Boron, CA",earthquake,0.34,0.97,0.1,25.0,automatic,ci,ci
2024-10-22T23:17:11.890Z,33.4873333,-116.7483333,8.7,0.76,ml,40.0,31.0,0.05265,0.15,ci,ci40961176,2024-10-22T23:34:27.362Z,"10 km SW of Anza, CA",earthquake,0.14,0.38,0.16,23.0,automatic,ci,ci
2024-10-22T23:12:26.590Z,34.0923333,-118.1523333,11.5,1.7,ml,30.0,88.0,0.0486,0.19,ci,ci40961168,2024-10-22T23:34:28.518Z,"2 km W of Alhambra, CA",earthquake,0.57,0.39,0.125,27.0,automatic,ci,ci
2024-10-22T23:12:26.570Z,34.0838318,-118.1669998,11.59,1.69,ml,52.0,46.0,0.04287,0.19,ci,ci40961160,2024-10-22T23:23:31.610Z,"4 km WSW of Alhambra, CA",earthquake,0.32,0.37,0.325,28.0,automatic,ci,ci
2024-10-22T23:11:41.867Z,62.2079,-153.4361,0.0,2.4,ml,,,,0.6,ak,ak024dlwu56y,2024-10-23T00:33:43.040Z,"101 km SSE of Nikolai, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-10-22T23:11:05.532Z,58.7699,-134.5431,8.9,1.9,ml,,,,0.5,ak,ak024dlwu2e1,2024-10-22T23:12:46.083Z,"52 km N of Juneau, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-10-22T23:10:43.480Z,33.9135,-116.6893333,14.57,1.1,ml,49.0,43.0,0.0953,0.12,ci,ci40961152,2024-10-22T23:26:46.337Z,"9 km E of Cabazon, CA",earthquake,0.12,0.26,0.155,26.0,automatic,ci,ci
2024-10-22T23:10:32.454Z,31.689,-104.15,4.0372,1.5,ml,16.0,111.0,0.1,0.4,tx,tx2024uuth,2024-10-22T23:19:55.696Z,"52 km W of Mentone, Texas",earthquake,0.0,1.249942779541,0.2,12.0,automatic,tx,tx
2024-10-22T22:54:04.517Z,63.1002,-150.4787,106.9,1.3,ml,,,,0.46,ak,ak024dlwhugo,2024-10-22T22:56:17.166Z,"68 km NNE of Petersville, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-10-22T22:44:05.732Z,36.6603,-116.2699,7.5,0.5,ml,23.0,225.26,0.079,0.0953,nn,nn00886427,2024-10-22T23:27:05.940Z,"51 km ESE of Beatty, Nevada",earthquake,,0.9,0.37,8.0,reviewed,nn,nn
2024-10-22T22:40:00.760Z,49.022666666667,-125.68516666667,17.26,2.29,ml,11.0,177.0,0.1361,0.34,uw,uw62056096,2024-10-22T22:50:19.490Z,"13 km NW of Ucluelet, Canada",earthquake,1.38,2.3,0.10201516186191,10.0,reviewed,uw,uw
2024-10-22T22:18:04.096Z,16.717,-99.1767,56.281,4.9,mww,103.0,158.0,1.024,0.78,us,us7000nmi9,2024-10-23T00:32:42.840Z,"5 km W of Cruz Grande, Mexico",earthquake,8.85,7.513,0.053,34.0,reviewed,us,us
2024-10-22T22:08:24.652Z,58.923,-154.4716,27.8,1.6,ml,,,,0.55,ak,ak024dlw8141,2024-10-22T22:10:20.419Z,"60 km SSE of Kokhanok, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-10-22T22:02:10.890Z,22.0801,121.3815,10.0,4.4,mb,29.0,115.0,0.785,1.13,us,us7000nmi6,2024-10-22T22:47:47.040Z,"66 km E of Hengchun, Taiwan",earthquake,4.5,1.897,0.149,13.0,reviewed,us,us
2024-10-22T22:01:44.580Z,17.897333333333,-66.852166666667,15.53,2.42,md,5.0,237.0,0.08149,0.05,pr,pr71463218,2024-10-22T22:10:34.720Z,"9 km SSE of Maria Antonia, Puerto Rico",earthquake,0.71,0.57,0.12725462538984,4.0,reviewed,pr,pr
2024-10-22T21:49:07.111Z,41.9421,-119.5752,1.6,1.9,ml,5.0,211.64,0.543,0.1856,nn,nn00886431,2024-10-22T23:54:42.118Z,"48 km E of Fort Bidwell, California",earthquake,,4.6,0.63,5.0,reviewed,nn,nn
2024-10-22T21:45:18.360Z,49.351833333333,-123.99133333333,61.86,2.41,ml,18.0,93.0,0.1249,0.13,uw,uw62056061,2024-10-22T21:52:31.840Z,"13 km NE of Fairwinds, Canada",earthquake,0.71,0.5,0.10937552392243,23.0,reviewed,uw,uw
2024-10-22T21:37:14.270Z,39.216167449951,-123.22750091553,8.079999923706,1.51,md,9.0,102.0,0.05812,0.28,nc,nc75077471,2024-10-22T21:57:14.907Z,"6 km SSW of Redwood Valley, CA",earthquake,1.0,2.03999996,0.29,7.0,automatic,nc,nc
2024-10-22T21:25:30.393Z,30.898,-103.441,3.7937,1.5,ml,12.0,120.0,0.1,0.4,tx,tx2024uupu,2024-10-22T21:40:22.681Z,"30 km ESE of Balmorhea, Texas",earthquake,0.0,1.6442761421204,0.2,10.0,automatic,tx,tx
2024-10-22T21:21:14.530Z,38.785167694092,-122.76616668701,2.9500000476837,1.07,md,21.0,78.0,0.01443,0.03,nc,nc75077461,2024-10-22T21:37:14.778Z,"1 km NNW of The Geysers, CA",earthquake,0.28,0.550000012,0.06,21.0,automatic,nc,nc
2024-10-22T20:57:42.310Z,61.5505,-151.2777,15.8,1.7,ml,,,,0.71,ak,ak024dlvbpcn,2024-10-22T20:59:55.614Z,"40 km W of Susitna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-10-22T20:45:14.110Z,33.49,-116.923,5.07,0.55,ml,19.0,64.0,0.01268,0.1,ci,ci40960944,2024-10-22T20:51:40.916Z,"8 km NW of Aguanga, CA",earthquake,0.16,0.39,0.143,13.0,automatic,ci,ci
2024-10-22T20:12:44.125Z,2.7403,-84.2952,10.0,4.4,mb,38.0,179.0,5.631,0.98,us,us7000nmhi,2024-10-22T20:59:19.040Z,off the coast of Central America,earthquake,11.28,1.955,0.13,17.0,reviewed,us,us
2024-10-22T20:10:53.730Z,61.314333333333,-152.2555,-1.91,0.56,ml,9.0,103.0,0.06897,0.09,av,av93327238,2024-10-23T01:56:26.410Z,"65 km WNW of Beluga, Alaska",earthquake,0.22,2.05,0.3354008374635,9.0,reviewed,av,av
2024-10-22T20:08:59.720Z,61.311,-152.25283333333,-0.38,-0.34,ml,7.0,121.0,0.0657,0.07,av,av93327233,2024-10-23T01:54:20.570Z,"65 km WNW of Beluga, Alaska",earthquake,0.27,3.58,0.18264573277011,7.0,reviewed,av,av
2024-10-22T20:06:01.680Z,33.6755,-116.7851667,15.7,0.59,ml,24.0,63.0,0.06906,0.1,ci,ci40960864,2024-10-22T20:11:52.210Z,"9 km SW of Idyllwild, CA",earthquake,0.22,0.37,0.1,11.0,automatic,ci,ci
2024-10-22T20:04:15.695Z,56.8427,-156.2752,35.0,2.5,ml,,,,0.7,ak,ak024dlv0ach,2024-10-22T20:06:57.825Z,"100 km SE of Ugashik, Alaska",earthquake,,2.4,,,automatic,ak,ak
2024-10-22T19:57:18.980Z,38.821666717529,-122.84666442871,2.460000038147,0.75,md,9.0,85.0,0.009902,0.02,nc,nc75077431,2024-10-22T20:17:18.198Z,"9 km NW of The Geysers, CA",earthquake,0.37,0.810000002,0.24,10.0,automatic,nc,nc
2024-10-22T19:52:22.440Z,32.8748333,-116.5518333,9.36,1.35,ml,49.0,42.0,0.05517,0.2,ci,ci40960832,2024-10-22T19:58:38.082Z,"6 km NNW of Pine Valley, CA",earthquake,0.18,0.44,0.268,29.0,automatic,ci,ci
2024-10-22T19:49:32.363Z,2.7288,-84.4067,10.0,4.6,mb,64.0,80.0,5.736,0.88,us,us7000nmhe,2024-10-22T20:48:29.040Z,off the coast of Central America,earthquake,9.26,1.867,0.078,49.0,reviewed,us,us
2024-10-22T19:33:45.120Z,34.6353333,-117.1151667,-0.67,1.69,ml,41.0,33.0,0.1919,0.15,ci,ci40960808,2024-10-23T04:26:47.400Z,"16 km NNE of Apple Valley, CA",earthquake,0.18,0.54,0.105,28.0,automatic,ci,ci
2024-10-22T19:24:42.850Z,19.236499786377,-155.38417053223,31.549999237061,1.83000004,md,38.0,162.0,0.01263,0.119999997,hv,hv74508166,2024-10-22T19:26:19.850Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.67,0.629999995,0.360000014,12.0,automatic,hv,hv
2024-10-22T19:22:57.180Z,63.7337,-149.5161,6.1,2.3,ml,,,,0.33,ak,ak024dluisty,2024-10-22T19:48:55.040Z,"29 km W of Denali Park, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-10-22T19:13:27.050Z,38.799331665039,-122.75133514404,1.3400000333786,1.03,md,10.0,98.0,0.006672,0.02,nc,nc75077416,2024-10-22T19:32:14.860Z,"2 km NNE of The Geysers, CA",earthquake,0.35,0.720000029,0.23,11.0,automatic,nc,nc
